Artist Name,Popularity,Followers,Artist ID,Artist URL,Time Range,Genre(s)
bbno$,79,2340477,41X1TR6hrK8Q2ZCpp2EqCz,https://open.spotify.com/artist/41X1TR6hrK8Q2ZCpp2EqCz,long_term,
Manna Dey,59,2395365,4kcoiVXIxvUoLUoHY1vJYU,https://open.spotify.com/artist/4kcoiVXIxvUoLUoHY1vJYU,long_term,"bangla pop, bhajan, ghazal"
Løvesick,46,39314,4tpVKOHMbYOFLuNEQ54hVl,https://open.spotify.com/artist/4tpVKOHMbYOFLuNEQ54hVl,long_term,
L.Dre,50,255801,6gWGD0yeQYobb2sq0LUr7k,https://open.spotify.com/artist/6gWGD0yeQYobb2sq0LUr7k,long_term,lo-fi
Berliner Philharmoniker,74,250429,6uRJnvQ3f8whVnmeoecv5Z,https://open.spotify.com/artist/6uRJnvQ3f8whVnmeoecv5Z,long_term,"classical, opera, orchestra, requiem"
Yo Yo Honey Singh,80,30493498,7uIbLdzzSEqnX0Pkrb56cR,https://open.spotify.com/artist/7uIbLdzzSEqnX0Pkrb56cR,long_term,"bollywood, desi, hindi hip hop, hindi pop, punjabi pop"
Offset,78,5307646,4DdkRBBYG6Yk9Ka8tdJ9BW,https://open.spotify.com/artist/4DdkRBBYG6Yk9Ka8tdJ9BW,long_term,
Run The Jewels,62,1137634,4RnBFZRiMLRyZy0AzzTg2C,https://open.spotify.com/artist/4RnBFZRiMLRyZy0AzzTg2C,long_term,hip hop
glass beach,49,127716,4gHs8pWsgZpndQZKs6QVRH,https://open.spotify.com/artist/4gHs8pWsgZpndQZKs6QVRH,long_term,
Yoza,36,34201,2kRAvabCuU4rJiV6Lw5SFT,https://open.spotify.com/artist/2kRAvabCuU4rJiV6Lw5SFT,long_term,
Jay Rock,74,1595414,28ExwzUQsvgJooOI0X1mr3,https://open.spotify.com/artist/28ExwzUQsvgJooOI0X1mr3,long_term,
Lemaitre,49,180911,4CTKqs11Zgsv8EZTVzx764,https://open.spotify.com/artist/4CTKqs11Zgsv8EZTVzx764,long_term,"norwegian pop, nu disco"
Sidhu Moose Wala,80,42612790,4PULA4EFzYTrxYvOVlwpiQ,https://open.spotify.com/artist/4PULA4EFzYTrxYvOVlwpiQ,long_term,"bhangra, desi hip hop, punjabi hip hop, punjabi pop"
A-Wall,54,98688,56OjNTX2bkrdGcB0staUOV,https://open.spotify.com/artist/56OjNTX2bkrdGcB0staUOV,long_term,bedroom pop
Rihanna,92,67361321,5pKCCKE2ajJHZ9KAiaK11H,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H,long_term,
AP Dhillon,78,7716023,6LEG9Ld1aLImEFEVHdWNSB,https://open.spotify.com/artist/6LEG9Ld1aLImEFEVHdWNSB,long_term,"bhangra, desi, desi hip hop, punjabi hip hop, punjabi pop"
Lil Yachty,80,10744271,6icQOAFXDZKsumw3YXyusw,https://open.spotify.com/artist/6icQOAFXDZKsumw3YXyusw,long_term,
Dino James,56,1189685,45PG2L6Fh2XvYL4ONzpdoW,https://open.spotify.com/artist/45PG2L6Fh2XvYL4ONzpdoW,long_term,"desi hip hop, hindi hip hop"
88rising,69,1032774,1AhjOkOLkbHUfcHDSErXQs,https://open.spotify.com/artist/1AhjOkOLkbHUfcHDSErXQs,long_term,
BROCKHAMPTON,66,2268718,1Bl6wpkWCQ4KVgnASpvzzA,https://open.spotify.com/artist/1Bl6wpkWCQ4KVgnASpvzzA,long_term,
The Lonely Island,59,1106727,1f5GqyOPo0CkotzzRwviBu,https://open.spotify.com/artist/1f5GqyOPo0CkotzzRwviBu,long_term,comedy
Mind Amend,20,7353,4tQ2ltVDpSVlCYuyrWt117,https://open.spotify.com/artist/4tQ2ltVDpSVlCYuyrWt117,long_term,
Jon Bellion,73,1497051,50JJSqHUf2RQ9xsHs0KMHg,https://open.spotify.com/artist/50JJSqHUf2RQ9xsHs0KMHg,long_term,
KAYTRAMINÉ,57,143189,5oifjQw72WO7Jut07fVWMy,https://open.spotify.com/artist/5oifjQw72WO7Jut07fVWMy,long_term,
King Crimson,57,1269999,7M1FPw29m5FbicYzS2xdpi,https://open.spotify.com/artist/7M1FPw29m5FbicYzS2xdpi,long_term,"art rock, progressive rock, psychedelic rock"
Beach House,75,2657859,56ZTgzPBDge0OvCGgMO3OY,https://open.spotify.com/artist/56ZTgzPBDge0OvCGgMO3OY,long_term,dream pop
Home,61,387408,2exebQUDoIoT0dXA8BcN1P,https://open.spotify.com/artist/2exebQUDoIoT0dXA8BcN1P,long_term,"chillwave, synthwave, vaporwave"
Peach Pit,66,870278,6fC2AcsQtd9h4BWELbbire,https://open.spotify.com/artist/6fC2AcsQtd9h4BWELbbire,long_term,
Elliott Smith,67,1287983,2ApaG60P4r0yhBoDCGD8YG,https://open.spotify.com/artist/2ApaG60P4r0yhBoDCGD8YG,long_term,singer-songwriter
Epr Iyer,34,123871,5tusfwYTSzhe2meWRNp9tj,https://open.spotify.com/artist/5tusfwYTSzhe2meWRNp9tj,long_term,"desi hip hop, hindi hip hop"
Lata Mangeshkar,79,21789433,61JrslREXq98hurYL2hYoc,https://open.spotify.com/artist/61JrslREXq98hurYL2hYoc,long_term,"bhajan, bollywood, ghazal, hindi pop, marathi pop"
Love Fame Tragedy,33,27295,04Ye3owBSFJF5hnYWHtq9Q,https://open.spotify.com/artist/04Ye3owBSFJF5hnYWHtq9Q,long_term,
NLE Choppa,79,9743787,0ErzCpIMyLcjPiwT4elrtZ,https://open.spotify.com/artist/0ErzCpIMyLcjPiwT4elrtZ,long_term,
mikeeysmind,68,236094,0g0ZYLiNYI4kMg8MX76bkN,https://open.spotify.com/artist/0g0ZYLiNYI4kMg8MX76bkN,long_term,
Lorde,84,10378717,163tK9Wjr9P9DmM0AVK7lm,https://open.spotify.com/artist/163tK9Wjr9P9DmM0AVK7lm,long_term,
BoyWithUke,73,4549157,1Cd373x8qzC7SNUg5IToqp,https://open.spotify.com/artist/1Cd373x8qzC7SNUg5IToqp,long_term,
awfultune,55,378204,1vkWdqcabQ1swciXipkLBj,https://open.spotify.com/artist/1vkWdqcabQ1swciXipkLBj,long_term,
Post Malone,90,47159436,246dkjvS1zLTtiykXe5h60,https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60,long_term,
Eric Nakassa,20,5525,3QlcbYYaeNIKpVFxci9Rs1,https://open.spotify.com/artist/3QlcbYYaeNIKpVFxci9Rs1,long_term,
Portugal. The Man,71,1497928,4kI8Ie27vjvonwaB2ePh8T,https://open.spotify.com/artist/4kI8Ie27vjvonwaB2ePh8T,long_term,
Dhruv,67,792312,70NcAr4ZtA3FAqU16iQZSb,https://open.spotify.com/artist/70NcAr4ZtA3FAqU16iQZSb,long_term,
My Chemical Romance,81,9828440,7FBcuc1gsnv6Y1nwFtNRCb,https://open.spotify.com/artist/7FBcuc1gsnv6Y1nwFtNRCb,long_term,"emo, pop punk"
The Local Train,62,1752715,7b6Ui7JVaBDEfZB9k6nHL0,https://open.spotify.com/artist/7b6Ui7JVaBDEfZB9k6nHL0,long_term,"hindi indie, indian indie"
Trippie Redd,82,10654104,6Xgp2XMz1fhVYe7i6yNAax,https://open.spotify.com/artist/6Xgp2XMz1fhVYe7i6yNAax,long_term,melodic rap
Hozier,86,8868174,2FXC3k01G6Gw61bmprjgqS,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS,long_term,
"Black Country, New Road",61,398661,3PP6ghmOlDl2jaKaH0avUN,https://open.spotify.com/artist/3PP6ghmOlDl2jaKaH0avUN,long_term,"art rock, post-punk, post-rock"
100 gecs,62,653054,6PfSUFtkMVoDkx4MQkzOi3,https://open.spotify.com/artist/6PfSUFtkMVoDkx4MQkzOi3,long_term,"glitch, hyperpop"
Kamggarn,34,5836,6e3939Z4hNCDfAqYK6pYM2,https://open.spotify.com/artist/6e3939Z4hNCDfAqYK6pYM2,long_term,"neo-psychedelic, psychedelic rock, stoner rock"
Tegi Pannu,63,1110614,78sIlhMniFgXlOrNWnPtIl,https://open.spotify.com/artist/78sIlhMniFgXlOrNWnPtIl,long_term,"bhangra, desi, punjabi hip hop, punjabi pop"
Europa Galante,46,9592,2U5grycWMciHdeNQGUH7dO,https://open.spotify.com/artist/2U5grycWMciHdeNQGUH7dO,long_term,classical
Mother Mother,73,4424736,0e86yPdC41PGRkLp2Q1Bph,https://open.spotify.com/artist/0e86yPdC41PGRkLp2Q1Bph,long_term,
Dea Matrona,42,74497,2mjBLM7k51GwUPhN1miEHY,https://open.spotify.com/artist/2mjBLM7k51GwUPhN1miEHY,long_term,
Searows,59,198657,0nugNBwdWaptgIAsEtx1It,https://open.spotify.com/artist/0nugNBwdWaptgIAsEtx1It,long_term,
The Polarity,28,7237,0swM8BkerhCpxIaJQRXWeB,https://open.spotify.com/artist/0swM8BkerhCpxIaJQRXWeB,long_term,
Tom Misch,68,1334156,1uiEZYehlNivdK3iQyAbye,https://open.spotify.com/artist/1uiEZYehlNivdK3iQyAbye,long_term,indie soul
Jack Stauber,61,2153060,1vVHevk2PD45epYnDi9CCc,https://open.spotify.com/artist/1vVHevk2PD45epYnDi9CCc,long_term,
Neutral Milk Hotel,58,768462,2ooIqOf4X2uz4mMptXCtie,https://open.spotify.com/artist/2ooIqOf4X2uz4mMptXCtie,long_term,"anti-folk, folk punk"
Boy Called Cute,28,9493,5LMHSzrJtrqKAN6FSikW2j,https://open.spotify.com/artist/5LMHSzrJtrqKAN6FSikW2j,long_term,
Bloodbath64,37,27536,5ilLeYincegfCyjqxGXUW4,https://open.spotify.com/artist/5ilLeYincegfCyjqxGXUW4,long_term,
Frank Sinatra,79,8129345,1Mxqyy3pSjf8kZZL4QVxS0,https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0,long_term,"adult standards, big band, christmas, jazz, swing music, vocal jazz"
Gunna,87,9635601,2hlmm7s2ICUX0LVIhVFlZQ,https://open.spotify.com/artist/2hlmm7s2ICUX0LVIhVFlZQ,long_term,melodic rap
Panicland,41,29421,0bsMtDo959mzEhgTOMeQSd,https://open.spotify.com/artist/0bsMtDo959mzEhgTOMeQSd,long_term,
The Alchemist,72,839072,0eVyjRhzZKke2KFYTcDkeu,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,long_term,"alternative hip hop, boom bap, experimental hip hop, jazz rap"
Strawberry Guy,70,1158395,1AbJ2cmwK400LSvdvBL5Jc,https://open.spotify.com/artist/1AbJ2cmwK400LSvdvBL5Jc,long_term,bedroom pop
Kid Bloom,49,195680,5CXdWANGwYYRPClH6hhC0P,https://open.spotify.com/artist/5CXdWANGwYYRPClH6hhC0P,long_term,
Ikka,62,1339660,07iEy1AecUPVzfC2J2gCHR,https://open.spotify.com/artist/07iEy1AecUPVzfC2J2gCHR,long_term,"bollywood, desi, desi hip hop, hindi hip hop, hindi pop"
Limp Bizkit,80,7480088,165ZgPlLkK7bf5bDoFc6Sb,https://open.spotify.com/artist/165ZgPlLkK7bf5bDoFc6Sb,long_term,"alternative metal, nu metal, rap metal, rap rock"
Mohit Chauhan,76,13076584,5GnnSrwNCGyfAU4zuIytiS,https://open.spotify.com/artist/5GnnSrwNCGyfAU4zuIytiS,long_term,"bollywood, desi, hindi pop, sufi"
Connor Price,75,1680904,5zixe6AbgXPqt4c1uSl94L,https://open.spotify.com/artist/5zixe6AbgXPqt4c1uSl94L,long_term,
Hardcastle,31,17379,6L95H90mXRQPcFar4Q7tAm,https://open.spotify.com/artist/6L95H90mXRQPcFar4Q7tAm,long_term,
Pink Guy,51,1143561,3yJnBqAoRUNeDabdYoiYWD,https://open.spotify.com/artist/3yJnBqAoRUNeDabdYoiYWD,long_term,
Adam Storme,51,601,0eNiH722ChBnOwAjXcKDYI,https://open.spotify.com/artist/0eNiH722ChBnOwAjXcKDYI,long_term,
David Bowie,79,11471716,0oSGxfWSnnOXhD2fKuz2Gy,https://open.spotify.com/artist/0oSGxfWSnnOXhD2fKuz2Gy,long_term,"art rock, glam rock"
Tibeauthetraveler,58,12487,1csp9v9FfSxU0LcBtfWFCb,https://open.spotify.com/artist/1csp9v9FfSxU0LcBtfWFCb,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Purrple Cat,60,108073,73aKnLT4O8G2pBEfdlQzrE,https://open.spotify.com/artist/73aKnLT4O8G2pBEfdlQzrE,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Aerosmith,78,15577394,7Ey4PD4MYsKc5I2dolUwbH,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,long_term,"classic rock, rock"
Hans Zimmer,79,4563632,0YC192cP3KPCRWx8zr8MfZ,https://open.spotify.com/artist/0YC192cP3KPCRWx8zr8MfZ,long_term,soundtrack
BLITZ,53,954,0Mh5A7teUHad8RrOy9TvkH,https://open.spotify.com/artist/0Mh5A7teUHad8RrOy9TvkH,long_term,
Mankirt Aulakh,63,6727279,3uHUKCspaCzAab9A3LlGAr,https://open.spotify.com/artist/3uHUKCspaCzAab9A3LlGAr,long_term,"bhangra, punjabi hip hop, punjabi pop"
Mom's Home,14,4937,4r0u04NTCGEvE8iwSvC0wG,https://open.spotify.com/artist/4r0u04NTCGEvE8iwSvC0wG,long_term,
Poppy,67,1583954,5mlbvTfWUOfDrUIK6dkNzv,https://open.spotify.com/artist/5mlbvTfWUOfDrUIK6dkNzv,long_term,
Yeat,80,5808044,3qiHUAX7zY4Qnjx8TNUzVx,https://open.spotify.com/artist/3qiHUAX7zY4Qnjx8TNUzVx,long_term,rage rap
Guns N' Roses,83,34094229,3qm84nBOXUEQ2vnTfUTTFC,https://open.spotify.com/artist/3qm84nBOXUEQ2vnTfUTTFC,long_term,"classic rock, glam metal, hard rock, rock"
Crumb,61,645922,4kSGbjWGxTchKpIxXPJv0B,https://open.spotify.com/artist/4kSGbjWGxTchKpIxXPJv0B,long_term,"bedroom pop, neo-psychedelic"
Calvin Harris,89,23156240,7CajNmpbOovFoOoasH2HaY,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,long_term,edm
Anamanaguchi,56,238864,2UwJRAgSOi1zcLkvUNc8XL,https://open.spotify.com/artist/2UwJRAgSOi1zcLkvUNc8XL,long_term,vocaloid
KISS,74,10595089,07XSN3sPlIlB2L2XNcTwJw,https://open.spotify.com/artist/07XSN3sPlIlB2L2XNcTwJw,long_term,"classic rock, glam metal, glam rock, hard rock, rock"
Geeta Dutt,49,1378970,0QsbYX8XslSSUcztc6u4pO,https://open.spotify.com/artist/0QsbYX8XslSSUcztc6u4pO,long_term,ghazal
The Velvet Underground,63,2087287,1nJvji2KIlWSseXRSlNYsC,https://open.spotify.com/artist/1nJvji2KIlWSseXRSlNYsC,long_term,"art rock, proto-punk"
Imran Khan,63,3134384,24BYRlsS8uIO4jA71mJ4Js,https://open.spotify.com/artist/24BYRlsS8uIO4jA71mJ4Js,long_term,"bhangra, desi, desi hip hop, punjabi hip hop, punjabi pop"
Men I Trust,74,2223837,3zmfs9cQwzJl575W1ZYXeT,https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT,long_term,"bedroom pop, indie pop"
Varinder Brar,61,1190655,4C19flKmMm12gRxmBJWMCV,https://open.spotify.com/artist/4C19flKmMm12gRxmBJWMCV,long_term,"punjabi hip hop, punjabi pop"
Indra,54,1889,4mZVOEyscSE2MEbntY11c3,https://open.spotify.com/artist/4mZVOEyscSE2MEbntY11c3,long_term,
Sharry Mann,59,3034023,5azWSYXVoLKYKHlR5zNJ7i,https://open.spotify.com/artist/5azWSYXVoLKYKHlR5zNJ7i,long_term,"bhangra, punjabi pop"
Shubh,80,8181502,5r3wPya2PpeTTsXsGhQU8O,https://open.spotify.com/artist/5r3wPya2PpeTTsXsGhQU8O,long_term,"desi, desi hip hop, hindi hip hop, punjabi hip hop, punjabi pop"
Mehdi Hassan,47,1675205,73Qu5twIpvKmLU0rPaEJi4,https://open.spotify.com/artist/73Qu5twIpvKmLU0rPaEJi4,long_term,"ghazal, qawwali, sufi"
WYS,55,55353,2CiO7xWdwPMDlVwlt9qa1f,https://open.spotify.com/artist/2CiO7xWdwPMDlVwlt9qa1f,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Kordhell,70,1420086,2W6WP4pHQTFlbr2z9S4n54,https://open.spotify.com/artist/2W6WP4pHQTFlbr2z9S4n54,long_term,"drift phonk, phonk"
Aaron May,68,635461,2rwALQ1SXdfUWPUd6WOfYS,https://open.spotify.com/artist/2rwALQ1SXdfUWPUd6WOfYS,long_term,
Pop Smoke,79,15312001,0eDvMgVFoNV3TpwtrVCoTj,https://open.spotify.com/artist/0eDvMgVFoNV3TpwtrVCoTj,long_term,"brooklyn drill, drill, new york drill"
Taranis,52,631,1NJVAyxYtsmOu8aiWyVpaH,https://open.spotify.com/artist/1NJVAyxYtsmOu8aiWyVpaH,long_term,
eleven,42,2622,2je6GFLTZmAbrnjokRtWfU,https://open.spotify.com/artist/2je6GFLTZmAbrnjokRtWfU,long_term,"lo-fi, lo-fi beats"
Teen Jesus and the Jean Teasers,41,48588,3KrgUUwoRQ6OQp4IOmqnSF,https://open.spotify.com/artist/3KrgUUwoRQ6OQp4IOmqnSF,long_term,
Dimension 32,57,9400,46RYzJ2442SuhtOTl281nz,https://open.spotify.com/artist/46RYzJ2442SuhtOTl281nz,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
MoonDeity,61,542132,5ja9cfKWW8Zj9aloyK8WuY,https://open.spotify.com/artist/5ja9cfKWW8Zj9aloyK8WuY,long_term,"drift phonk, phonk"
Casiio,61,17827,5zUSfxfP1NETZiaWt0Ui0a,https://open.spotify.com/artist/5zUSfxfP1NETZiaWt0Ui0a,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
KSLV Noh,56,388687,2ElMqlv5py0QFIVXUff627,https://open.spotify.com/artist/2ElMqlv5py0QFIVXUff627,long_term,"drift phonk, phonk"
KÖWE,34,11871,2VhxLzKBBF3mRhJnBRsuGI,https://open.spotify.com/artist/2VhxLzKBBF3mRhJnBRsuGI,long_term,lo-fi
Surf Curse,73,1634464,1gl0S9pS0Zw0qfa14rDD3D,https://open.spotify.com/artist/1gl0S9pS0Zw0qfa14rDD3D,long_term,indie
Northlane,53,367527,3qyg72RGnGdF521zMU02u9,https://open.spotify.com/artist/3qyg72RGnGdF521zMU02u9,long_term,"deathcore, djent, metal, metalcore, post-hardcore, progressive metal"
Wham!,69,3041563,5lpH0xAS4fVfLkACg9DAuM,https://open.spotify.com/artist/5lpH0xAS4fVfLkACg9DAuM,long_term,christmas
Shadow of Intent,55,239885,76xrrejizyQpKukBIhnf3D,https://open.spotify.com/artist/76xrrejizyQpKukBIhnf3D,long_term,"death metal, deathcore, djent, metal, metalcore"
King Geedorah,55,348853,77AKJs9SJqxHXbPgtJPKRa,https://open.spotify.com/artist/77AKJs9SJqxHXbPgtJPKRa,long_term,"alternative hip hop, experimental hip hop, jazz rap"
softy,63,33311,0wcen0V8FgQu6xYupnZMbB,https://open.spotify.com/artist/0wcen0V8FgQu6xYupnZMbB,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Slayer,67,4337679,1IQ2e1buppatiN1bxUVkrk,https://open.spotify.com/artist/1IQ2e1buppatiN1bxUVkrk,long_term,"death metal, groove metal, heavy metal, metal, speed metal, thrash metal"
Stormie,47,549,2brtdNdmDGrLUcEGmE3a8y,https://open.spotify.com/artist/2brtdNdmDGrLUcEGmE3a8y,long_term,
Attono,48,574,4t29lXsw1uTqtI0Gzj00Cu,https://open.spotify.com/artist/4t29lXsw1uTqtI0Gzj00Cu,long_term,
Satsuto,32,7014,5xkGH3C3ZNnvQeyB4bKD0l,https://open.spotify.com/artist/5xkGH3C3ZNnvQeyB4bKD0l,long_term,lo-fi
Younger Hunger,45,61375,6Irs7fI5Xuwhx38JhtarDu,https://open.spotify.com/artist/6Irs7fI5Xuwhx38JhtarDu,long_term,
Kanisan,56,9472,0Q6S7QIOyuvDYzbhpvM5FO,https://open.spotify.com/artist/0Q6S7QIOyuvDYzbhpvM5FO,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Hoogway,62,18051,1Mh9G47YfuaLdQs44voLrQ,https://open.spotify.com/artist/1Mh9G47YfuaLdQs44voLrQ,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
tills chills,34,6753,2epKTMNUfHzX5xhzF2DHa4,https://open.spotify.com/artist/2epKTMNUfHzX5xhzF2DHa4,long_term,lo-fi
Beach Bunny,69,1787045,2vnB6tuQMaQpORiRdvXF9H,https://open.spotify.com/artist/2vnB6tuQMaQpORiRdvXF9H,long_term,
Teide,46,1181,31JZooajAUmQZAX2j6fPZ5,https://open.spotify.com/artist/31JZooajAUmQZAX2j6fPZ5,long_term,
Dead Poet Society,58,203588,31M8EXHYtEqOqVb1X7JRVe,https://open.spotify.com/artist/31M8EXHYtEqOqVb1X7JRVe,long_term,
Janos Sebestyen,49,8484,3XqsvVsJuMXQsfVwpYZLFZ,https://open.spotify.com/artist/3XqsvVsJuMXQsfVwpYZLFZ,long_term,"classical, classical piano"
Krynoze,54,6055,3iGthn6RykA9JUHnilAIr0,https://open.spotify.com/artist/3iGthn6RykA9JUHnilAIr0,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Blue Fox,48,2793,4VfNwO9Vm7qytrCtUlwwGY,https://open.spotify.com/artist/4VfNwO9Vm7qytrCtUlwwGY,long_term,"lo-fi, lo-fi beats"
Glass Animals,78,4489612,4yvcSjfu4PC0CYQyLy4wSq,https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq,long_term,
$NOT,66,1566269,5IbEL2xjRtKsunfmsahLuO,https://open.spotify.com/artist/5IbEL2xjRtKsunfmsahLuO,long_term,
Nairuz,39,2713,5Rl9GnnclvARcDxCUMO02Y,https://open.spotify.com/artist/5Rl9GnnclvARcDxCUMO02Y,long_term,
Lil Baby,88,20756720,5f7VJjfbwm532GiveGC0ZK,https://open.spotify.com/artist/5f7VJjfbwm532GiveGC0ZK,long_term,
Animals As Leaders,51,574193,65C6Unk7nhg2aCnVuAPMo8,https://open.spotify.com/artist/65C6Unk7nhg2aCnVuAPMo8,long_term,"djent, math rock, metal, progressive metal, progressive rock"
Internet Money,69,982690,6MPCFvOQv5cIGfw3jODMF0,https://open.spotify.com/artist/6MPCFvOQv5cIGfw3jODMF0,long_term,
Alex G,78,3242394,6lcwlkAjBPSKnFBZjjZFJs,https://open.spotify.com/artist/6lcwlkAjBPSKnFBZjjZFJs,long_term,
DVRST,64,560656,0XFgyr4jwM0MGeZZW0VzA5,https://open.spotify.com/artist/0XFgyr4jwM0MGeZZW0VzA5,long_term,"drift phonk, phonk"
Franz Ferdinand,71,2903586,0XNa1vTidXlvJ2gHSsRi4A,https://open.spotify.com/artist/0XNa1vTidXlvJ2gHSsRi4A,long_term,indie rock
Alec Benjamin,75,5488390,5IH6FPUwQTxPSXurCrcIov,https://open.spotify.com/artist/5IH6FPUwQTxPSXurCrcIov,long_term,
Lenny Loops,58,4216,6MvnyPinXRQbUCMsPoymhR,https://open.spotify.com/artist/6MvnyPinXRQbUCMsPoymhR,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Nadav Cohen,53,4172,04TycqJU9QoZ0DRQfuDM5S,https://open.spotify.com/artist/04TycqJU9QoZ0DRQfuDM5S,long_term,"lo-fi, lo-fi hip hop"
Gojira,66,1699392,0GDGKpJFhVpcjIGF8N6Ewt,https://open.spotify.com/artist/0GDGKpJFhVpcjIGF8N6Ewt,long_term,"death metal, djent, groove metal, metal, progressive metal"
Nicki Minaj,88,33996109,0hCNtLu0JehylgoiP8L4Gh,https://open.spotify.com/artist/0hCNtLu0JehylgoiP8L4Gh,long_term,
Will Paquin,59,180962,0oouuXi8tdasgUgk520Jy6,https://open.spotify.com/artist/0oouuXi8tdasgUgk520Jy6,long_term,
SKILL,16,2839,0qJafdLvWH7FmCiZMJvUjg,https://open.spotify.com/artist/0qJafdLvWH7FmCiZMJvUjg,long_term,phonk
Hensonn,59,252709,0snouHYzOWSgxRBYMQsa3H,https://open.spotify.com/artist/0snouHYzOWSgxRBYMQsa3H,long_term,"drift phonk, phonk"
Mondo Loops,61,41565,1XFN3VcuKr4tsTtQlRiTgK,https://open.spotify.com/artist/1XFN3VcuKr4tsTtQlRiTgK,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Skyyy,56,1398,1d1rh6BlGzeXaj67hVeDXe,https://open.spotify.com/artist/1d1rh6BlGzeXaj67hVeDXe,long_term,
Within Destruction,42,112875,1kAX4yFdmR0hJe2tPu1785,https://open.spotify.com/artist/1kAX4yFdmR0hJe2tPu1785,long_term,"death metal, deathcore, djent, metalcore"
Weather Pass,49,311,2H3oeCocy2EKakpX7Es1T5,https://open.spotify.com/artist/2H3oeCocy2EKakpX7Es1T5,long_term,
Stories Seldom Told,13,279,2Iyf4h2Mpja2cBl9HwEqo7,https://open.spotify.com/artist/2Iyf4h2Mpja2cBl9HwEqo7,long_term,
Rage Against The Machine,74,6683172,2d0hyoQ5ynDBnkvAbJKORj,https://open.spotify.com/artist/2d0hyoQ5ynDBnkvAbJKORj,long_term,"alternative metal, nu metal, rap metal, rap rock"
Ski Mask The Slump God,72,6019508,2rhFzFmezpnW82MNqEKVry,https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry,long_term,
Three Days Grace,80,6961155,2xiIXseIJcq3nG7C8fHeBj,https://open.spotify.com/artist/2xiIXseIJcq3nG7C8fHeBj,long_term,"post-grunge, rock"
No Vacation,59,483891,32zeX1IoVKAGWMyy1isKUq,https://open.spotify.com/artist/32zeX1IoVKAGWMyy1isKUq,long_term,"bedroom pop, dream pop"
Cosmic Koala,49,2661,3ARvFGBfNt9K1SIDM9yMwu,https://open.spotify.com/artist/3ARvFGBfNt9K1SIDM9yMwu,long_term,lo-fi
Raimu,49,22680,4PMAJlYIlc9EafX6z8lwZ3,https://open.spotify.com/artist/4PMAJlYIlc9EafX6z8lwZ3,long_term,"lo-fi, lo-fi beats, lo-fi hip hop"
Logic,75,6139990,4xRYI6VqpkE3UwrDrAZL8L,https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L,long_term,
Young Thug,87,11894996,50co4Is1HCEo8bhOyUWKpn,https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn,long_term,"melodic rap, rap, trap"
Bon Jovi,81,15215749,58lV9VcRSjABbAbfWS6skp,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp,long_term,"glam metal, rock"
Dxrk ダーク,60,552579,5TvFfw1MgSntdU9A7yncyA,https://open.spotify.com/artist/5TvFfw1MgSntdU9A7yncyA,long_term,"drift phonk, phonk"
Clam Pass,42,353,5tiC8V84vAB6FIDwSkGCF6,https://open.spotify.com/artist/5tiC8V84vAB6FIDwSkGCF6,long_term,
l'Outlander,44,9710,5tvVRGHiqZjsZDIYvLDdl5,https://open.spotify.com/artist/5tvVRGHiqZjsZDIYvLDdl5,long_term,"lo-fi, lo-fi hip hop"
Isaiah Rashad,70,1575944,6aaMZ3fcfLv4tEbmY7bjRM,https://open.spotify.com/artist/6aaMZ3fcfLv4tEbmY7bjRM,long_term,
"oh, the joy.",56,7708,6kqOxJqJ4r4cIlbYR4GbP4,https://open.spotify.com/artist/6kqOxJqJ4r4cIlbYR4GbP4,long_term,lo-fi beats
Iron Maiden,75,10061698,6mdiAmATAx73kdxrNrnlao,https://open.spotify.com/artist/6mdiAmATAx73kdxrNrnlao,long_term,"hard rock, heavy metal, metal, rock"
We Came As Romans,64,918694,6qO6LhD6FuXK5e2PtfAIMz,https://open.spotify.com/artist/6qO6LhD6FuXK5e2PtfAIMz,long_term,"metalcore, post-hardcore, screamo"
